,id,gender,age,topic,sign,grupo_edad,Freq,cluster,embd_x_coord,embd_y_coord,embd_z_coord
270,2086819,female,15,indUnk,Gemini,A,25,3,-314.74145819826424,-437.8020817203362,811.0899180897511
271,3668449,female,24,Banking,Aquarius,B,40,0,190.62040887195704,38.13623841145371,0.11766808041393909
272,4092173,male,25,indUnk,Aries,B,2,0,184.15242263330254,36.74411596157066,0.15479548015597253
273,3354122,female,16,indUnk,Cancer,A,19,3,-315.5256289575884,-438.8878111034825,811.0184342214247
274,4321739,male,16,Arts,Virgo,A,2,1,-132.39384800941244,-181.59038112233395,-12.301926886414307
275,2947268,male,25,Internet,Cancer,B,57,0,205.41459965572585,40.850350395104414,0.12301988022271168
276,1926378,female,24,indUnk,Aries,B,471,0,184.15242263330163,36.74411596157074,0.1547954801564043
277,3074758,male,17,Non-Profit,Gemini,A,6,1,-129.39748450864704,-177.2949383007746,-11.888322100205261
278,3608093,male,25,indUnk,Libra,B,19,0,184.15242263330273,36.744115961570486,0.1547954801558396
279,3606330,male,23,indUnk,Aquarius,B,21,0,184.15242263330182,36.74411596157019,0.15479548015491024
280,3842922,female,15,Non-Profit,Scorpio,A,48,1,-123.58363485445275,-169.4670655773954,-11.205705277953422
281,2898040,female,23,BusinessServices,Taurus,B,7,0,192.04216527910626,38.60757238257277,0.1182017368699584
282,3822314,male,27,Education,Libra,B,22,0,229.2431811754508,45.11980680784963,0.10181891391156242
283,3034814,female,24,indUnk,Sagittarius,B,62,0,184.1524226333018,36.74411596157105,0.15479548015576103
284,3290020,male,23,indUnk,Leo,B,4,0,184.15242263330222,36.74411596157053,0.15479548015555517
285,3717362,male,33,Technology,Sagittarius,C,21,2,-367.7468815248707,575.9663641962976,0.37830325259376685
286,3343504,male,16,Student,Libra,A,24,4,-343.6781186343639,-478.4809180312287,-702.976222487591
287,1103084,male,34,Education,Pisces,C,270,2,-360.7315645149429,564.6583264938982,0.36640942710766444
288,3472003,female,23,Government,Virgo,B,19,0,195.94717799873982,39.572102419066795,0.11981739976436609
289,4100253,female,14,indUnk,Taurus,A,12,3,-267.9689747106538,-373.43014472495935,815.5957437817528
290,2908515,male,17,Student,Capricorn,A,37,4,-344.4605766784003,-479.56910535294116,-702.9885260749494
291,3493680,female,26,indUnk,Pisces,B,5,0,184.15242263330197,36.7441159615702,0.15479548015610237
292,3601337,female,24,indUnk,Cancer,B,2,0,184.15242263330296,36.74411596157191,0.15479548015620587
293,3976495,male,27,indUnk,Pisces,B,5,0,184.15242263330148,36.74411596157023,0.15479548015691771
294,3374786,male,13,indUnk,Aquarius,A,9,3,-265.8552827739284,-370.4988634025534,815.680579004092
295,3664499,female,25,Accounting,Capricorn,B,16,0,189.51994087729932,38.12685583440241,0.12079521770008748
296,3422875,female,42,Arts,Aquarius,C,11,2,-386.8882373256692,605.6019373919744,0.3894479874455349
297,669514,female,27,indUnk,Sagittarius,B,194,0,184.15242263330074,36.74411596156987,0.15479548015730937
298,3403305,male,14,Student,Aquarius,A,37,4,-342.3468898795993,-476.6378335100662,-702.8991812417013
299,4075808,female,35,indUnk,Virgo,C,16,2,-444.4966766162911,696.8755664457144,0.49434419151808967
300,3925426,male,27,Student,Capricorn,B,1,0,263.8599785510272,52.51819767686289,0.16678028768429398
301,3332710,male,24,Telecommunications,Leo,B,5,0,189.43977408622445,38.08574816083207,0.11660696079343856
302,3293221,female,26,Accounting,Cancer,B,15,0,189.51994087729835,38.126855834401546,0.12079521770017551
303,3185684,female,17,Arts,Leo,A,85,1,-114.14045084358793,-156.53048317541942,-10.339669409995615
304,2685566,female,25,Consulting,Pisces,B,36,0,193.00418026583796,38.798662116990876,0.1187424018696916
305,3865378,male,15,Student,Sagittarius,A,13,1,-107.47731291261746,-149.59852672595818,-215.8338306734526
306,3065493,male,13,Student,Leo,A,2,1,-107.4773129126179,-149.59852672595866,-215.83383067345352
307,3956774,male,17,Student,Capricorn,A,10,1,-107.47731291261758,-149.5985267259577,-215.83383067345238
308,3366901,female,24,Law,Leo,B,31,0,194.7893278254566,39.3427935496765,0.11976299553291132
309,4068174,female,13,indUnk,Aries,A,8,3,-265.85528277392797,-370.49886340255165,815.680579004092
310,902615,female,25,indUnk,Aquarius,B,131,0,184.1524226333016,36.74411596156957,0.154795480156352
311,4235382,female,24,Student,Cancer,B,13,0,263.85997855102585,52.51819767686246,0.16678028768505015
312,3917241,male,26,Arts,Gemini,B,3,0,215.99985479843718,42.83158600531776,0.10099093887227793
313,1976124,male,25,indUnk,Libra,B,107,0,507.5275125065527,101.30436920592706,0.4180669084945468
314,3569476,female,17,indUnk,Virgo,A,45,3,-265.855282773928,-370.49886340255244,815.6805790040926
315,3966121,female,13,indUnk,Virgo,A,7,3,-265.85528277392814,-370.49886340255324,815.6805790040936
316,2347388,male,26,indUnk,Pisces,B,19,0,510.41454727292603,101.87927271371619,0.419691667060617
317,1940587,male,16,Student,Cancer,A,61,1,-107.47731291261738,-149.59852672595795,-215.83383067345252
318,3978326,female,17,Student,Capricorn,A,12,1,-107.47731291261756,-149.59852672595787,-215.83383067345252
319,468786,male,45,Religion,Aries,C,18,2,-282.5145510453588,442.7865032701208,0.30584540084513046
320,3447237,female,24,Science,Leo,B,11,0,281.4008494889484,56.46721663694059,0.16931544301600884
321,3697234,female,16,Student,Pisces,A,1,1,-107.47731291261806,-149.59852672595818,-215.83383067345153
322,3816004,male,17,Student,Libra,A,10,1,-107.47731291261724,-149.59852672595778,-215.8338306734522
323,480727,male,23,indUnk,Pisces,B,309,0,560.2873384977045,111.83045221854618,0.44912945944867316
324,3834464,female,16,indUnk,Taurus,A,12,3,-265.8552827739284,-370.49886340255273,815.6805790040916
325,3772806,male,16,indUnk,Sagittarius,A,10,3,-265.8552827739285,-370.4988634025512,815.6805790040958
326,3432204,female,25,indUnk,Virgo,B,76,0,597.9965639900514,119.37135517539919,0.4711261130643837
327,3391038,male,35,BusinessServices,Taurus,C,8,2,-360.8094709724705,565.1365540918555,0.37688851068417845
328,4031474,female,14,indUnk,Virgo,A,4,3,-265.85528277392785,-370.49886340255335,815.6805790040919
329,3958564,female,15,Agriculture,Sagittarius,A,46,1,-107.24570289487954,-149.44524330022517,-9.511621994323725
330,3416873,female,26,Education,Aries,B,6,0,375.52996004572395,74.353656321347,0.18783138374702013
331,3767876,female,24,Architecture,Pisces,B,6,0,538.4447739662295,107.1531465833798,0.28471162818274964
332,3356604,female,16,Student,Aries,A,14,1,-107.47731291261815,-149.5985267259573,-215.83383067345432
333,3327978,female,15,Student,Aries,A,2,1,-107.47731291261795,-149.59852672595775,-215.83383067345233
334,3750303,female,24,indUnk,Pisces,B,12,0,764.484724326305,152.44136804142238,0.549673482512566
335,1868600,male,27,Arts,Cancer,B,5,0,491.0352345133132,97.77206152540674,0.25811464640916604
336,4042358,male,17,indUnk,Gemini,A,10,3,-265.74214701314645,-370.3413863581356,815.6823505135782
337,3940427,female,16,Student,Capricorn,A,14,1,-107.36417726273542,-149.44104991752636,-215.83190099190395
338,4188065,female,23,Student,Gemini,B,8,0,572.6959992882547,114.03145640264168,0.3291278217662197
339,3955566,female,23,Education,Aries,B,2,0,536.6312491620971,106.34460176157694,0.26323533381793573
340,3868923,male,24,Marketing,Cancer,B,4,0,491.447311070645,98.04314103699353,0.27447453794041504
341,1656799,male,14,Student,Libra,A,25,1,-107.36417726273561,-149.44104991752621,-215.83190099190614
342,3543714,male,24,indUnk,Libra,B,7,0,764.4847243263017,152.44136804142084,0.5496734825097876
343,3509891,male,46,Technology,Gemini,C,8,2,-389.02620804960367,608.9661063077157,0.39113636533434837
344,4250809,female,46,Law,Cancer,C,2,2,-360.791341209032,565.1208333185564,0.3770317991018699
345,3311424,male,33,Internet,Scorpio,C,5,2,-360.8223464895579,565.107121747624,0.37572858026816325
346,3917183,female,13,Student,Sagittarius,A,6,1,-107.36417726273574,-149.4410499175272,-215.83190099190605
347,3981404,male,23,Marketing,Scorpio,B,47,0,485.37565490316086,96.83734218651314,0.2709458987171649
348,3435192,female,45,indUnk,Scorpio,C,3,2,-461.6888588072637,723.3587783364558,0.5018909936124394
349,3741655,female,25,Museums-Libraries,Gemini,B,49,0,489.4474828555295,97.46875600657117,0.27392545321042433
350,3943507,male,23,Non-Profit,Aries,B,8,0,531.7103698130159,106.32849372057662,0.27845894444375263
351,559292,female,25,indUnk,Taurus,B,39,0,811.4758972569737,161.54472262048867,0.5595015065393885
352,727002,male,23,Internet,Leo,B,462,0,489.39479317174954,97.43265279989582,0.2713698322441818
353,4036173,female,24,Arts,Sagittarius,B,9,0,538.0263863774514,106.87543877864913,0.2679422086695643
354,3338803,female,44,indUnk,Sagittarius,C,6,2,-478.66058203231046,750.0315883122802,0.520162726927443
355,3502919,male,17,indUnk,Cancer,A,2,1,-107.58445035333868,-149.9112705331204,326.58510036463446
356,3553171,male,23,Communications-Media,Cancer,B,44,0,595.2846874761449,118.10154545127651,0.3005978077489774
357,4337133,female,13,Student,Virgo,A,2,1,-107.36417726273598,-149.4410499175272,-215.83190099190764
358,3898365,male,16,Student,Sagittarius,A,24,1,-107.36417726273497,-149.44104991752644,-215.8319009919065
359,4135669,male,15,Religion,Capricorn,A,6,1,-106.90220070517965,-148.09595309595403,-9.63873645905188
360,4267504,female,14,Student,Sagittarius,A,6,1,-107.36417726273714,-149.44104991752823,-215.83190099190605
361,3696093,female,15,indUnk,Taurus,A,55,1,-107.58445035333853,-149.9112705331191,326.5851003646347
362,3715086,male,26,Engineering,Gemini,B,25,0,594.9341990650332,118.42231148371594,0.3028576695005913
363,72355,male,27,indUnk,Leo,B,194,0,868.1990411038316,172.7033552984488,0.5796004637619347
364,3572043,male,17,Student,Leo,A,12,1,-107.36417726273643,-149.44104991752778,-215.8319009919085
365,4092416,male,35,Telecommunications,Scorpio,C,3,2,-360.8176054988592,565.1495697962921,0.3771396881342602
366,3392349,male,16,indUnk,Cancer,A,19,1,-107.58445035333847,-149.91127053312027,326.5851003646329
367,3463001,male,41,Biotech,Leo,C,36,2,-360.8425813983219,565.1910982025981,0.37786126467505804
368,3901486,male,23,indUnk,Scorpio,B,1,0,868.1990411038299,172.70335529845204,0.5796004637635862
369,3467500,female,25,indUnk,Cancer,B,4,0,865.1153822004733,172.09109298330242,0.5778240103832738
370,3699726,female,14,indUnk,Aries,A,8,1,-107.58445035333833,-149.91127053311925,326.58510036463235
371,1818292,female,26,indUnk,Aquarius,B,182,0,865.1153822004662,172.09109298330802,0.5778240103820692
372,3565664,female,35,Technology,Libra,C,3,2,-389.0262080496028,608.966106307718,0.3911363653318662
373,2944237,male,33,Automotive,Gemini,C,97,2,-360.8283944302466,565.1622091561795,0.3772844520636786
374,3568679,female,25,Arts,Capricorn,B,5,0,675.6761863022492,134.1458299991783,0.34036035470987336
375,2679438,female,23,indUnk,Aries,B,45,0,949.1258940745521,188.81515921343617,0.6319257859575315
376,3909146,female,23,Internet,Aries,B,2,0,676.253082976172,134.24708196187865,0.35493799956879163
377,3380200,male,34,Non-Profit,Sagittarius,C,26,2,-287.5914902496482,450.70094035658224,0.30653296194535845
378,4043574,male,14,Student,Virgo,A,12,1,-107.36417726273619,-149.44104991752556,-215.8319009919072
379,1223044,male,16,indUnk,Sagittarius,A,5,1,-107.5844503533382,-149.91127053311908,326.58510036463423
380,2836391,male,27,Student,Sagittarius,B,50,0,673.3266100166221,133.68118959413854,0.3572768168333525
381,4031972,male,24,Technology,Aries,B,8,0,676.0137073226879,134.0775717058064,0.341165036956438
382,4166439,female,25,Publishing,Sagittarius,B,3,0,675.4941873718758,134.85406809363468,0.35721279141947565
383,3937692,female,26,indUnk,Virgo,B,1,0,949.1258940745504,188.8151592134398,0.6319257859573224
384,4174047,male,27,Education,Taurus,B,33,0,675.7283987557424,133.90307282512842,0.33656269511986925
385,3364922,female,16,Student,Capricorn,A,37,4,-380.9194787510946,-529.8310592293143,-706.7939542153898
386,3471441,male,26,Technology,Aries,B,8,0,676.0137073226873,134.07757170580896,0.34116503695542044
387,4177478,male,14,indUnk,Leo,A,21,3,-329.67989309201096,-458.2627286761079,809.6102050818592
388,3178134,female,14,indUnk,Capricorn,A,128,3,-329.67989309200885,-458.2627286761064,809.6102050818557
389,3816655,female,25,indUnk,Libra,B,2,0,949.1258940745472,188.81515921344197,0.6319257859568072
390,4062411,male,25,indUnk,Gemini,B,5,0,949.1258940745568,188.81515921343285,0.6319257859546401
391,3601200,male,23,Student,Cancer,B,17,0,676.4102660594474,134.2934510741266,0.3590531594234066
392,3952922,male,16,Student,Sagittarius,A,4,4,-406.171360003912,-564.4014022600716,-709.0823237539428
393,3791568,female,24,RealEstate,Aries,B,3,0,676.3023791795504,134.28233122143484,0.3573889596082116
394,3635772,male,23,Education,Aries,B,12,0,675.7283987557444,133.90307282512728,0.33656269511867226
395,1915813,male,27,indUnk,Sagittarius,B,273,0,949.1258940745524,188.81515921343643,0.6319257859581705
396,4109882,female,17,indUnk,Sagittarius,A,2,3,-329.67989309200743,-458.2627286761037,809.6102050818569
397,3790477,male,23,Education,Aries,B,7,0,675.7283987557455,133.90307282512597,0.3365626951189642
398,3682806,male,23,Education,Libra,B,9,0,673.7006615337134,133.4990598996531,0.3352312830481859
399,1862614,female,33,Arts,Sagittarius,C,23,2,-388.97997341924736,608.8850574211476,0.39187049528549583
400,3522700,female,16,indUnk,Libra,A,41,3,-329.6798930920092,-458.26272867610453,809.6102050818602
401,1091912,female,14,Student,Leo,A,79,4,-406.1713600039112,-564.4014022600675,-709.0823237539444
402,1822234,female,33,indUnk,Pisces,C,103,2,-446.54023047231516,699.8554373878136,0.49279530518126097
403,2834611,female,24,Advertising,Cancer,B,18,0,673.6686288518915,134.30223768511536,0.3558761594470756
404,2871483,male,16,Student,Capricorn,A,78,4,-406.171360003916,-564.4014022600716,-709.0823237539454
405,3548969,male,35,Advertising,Cancer,C,3,2,-504.68973774920636,790.5717441772006,0.5352782280236513
406,3208383,male,17,Student,Leo,A,11,4,-406.1713600039155,-564.4014022600716,-709.0823237539446
407,3868823,female,27,Museums-Libraries,Leo,B,1,0,674.2780406814127,133.87917585165633,0.3561624840752847
408,4226887,female,15,Student,Pisces,A,8,4,-406.1713600039141,-564.4014022600684,-709.0823237539444
409,3970082,female,26,indUnk,Gemini,B,24,0,947.0981541233921,188.4111452470205,0.6305942712450584
410,3887111,female,13,indUnk,Libra,A,6,3,-329.67989309201005,-458.262728676107,809.6102050818586
411,4141327,female,15,Student,Capricorn,A,10,4,-406.17136000391577,-564.4014022600719,-709.0823237539449
412,3618432,female,25,indUnk,Cancer,B,23,0,947.0981541233916,188.41114524702246,0.6305942712456385
413,3636290,female,46,Non-Profit,Scorpio,C,10,2,-328.61376242489257,514.8232291779797,0.34723128452233326
414,3826969,male,23,Arts,Scorpio,B,2,0,673.6484491247489,133.7418168665329,0.33902893920953686
415,1579923,male,15,indUnk,Virgo,A,66,3,-329.67989309200874,-458.2627286761048,809.6102050818562
416,3667423,male,27,indUnk,Virgo,B,36,0,947.0981541233922,188.41114524702212,0.6305942712461955
417,4093559,male,17,indUnk,Virgo,A,8,3,-329.6798930920069,-458.2627286761041,809.610205081855
418,1695144,male,24,Non-Profit,Sagittarius,B,7,0,673.4040672566604,134.40071799925113,0.35307530499982775
419,3804319,female,17,indUnk,Aries,A,23,3,-329.6798930920097,-458.26272867610584,809.610205081861
420,3721279,male,24,Student,Sagittarius,B,30,0,674.3825282559129,133.88943781549924,0.35772172704775623
421,2055017,male,24,Religion,Sagittarius,B,19,0,673.6513121972282,134.29631823003433,0.35526080048507863
422,3590334,male,27,Arts,Virgo,B,14,0,673.6484491247503,133.7418168665296,0.33902893920971866
423,3771404,male,35,Law,Pisces,C,3,2,-332.3312631522514,520.6903756941188,0.3538180978486485
424,3108436,male,16,indUnk,Scorpio,A,68,3,-329.6798930920067,-458.26272867610516,809.6102050818528
425,3075330,male,37,Manufacturing,Pisces,C,93,2,-337.2783124651577,528.4376160360272,0.35945590148809436
426,3334323,female,46,indUnk,Leo,C,160,2,-450.20050616600184,705.6011504151978,0.4969495773933612
427,3620187,male,16,Student,Libra,A,19,4,-406.1713600039133,-564.4014022600674,-709.0823237539432
428,3040727,male,27,Communications-Media,Taurus,B,31,0,674.1836970055532,133.80930192391932,0.3515878267511913
429,3222762,female,14,indUnk,Leo,A,17,3,-312.3114275906401,-434.47719495737755,810.9874272902398
430,2987602,female,15,Student,Virgo,A,20,4,-403.9445417617817,-561.3126617334674,-708.9914178254324
431,3956807,female,26,Advertising,Taurus,B,16,0,668.6700506591371,133.29701341013512,0.3526007709821466
432,4285409,female,13,indUnk,Scorpio,A,9,3,-327.45307254583406,-455.173984223679,809.6979165658106
433,4019156,male,17,Student,Cancer,A,6,4,-403.9445417617823,-561.3126617334703,-708.9914178254314
434,4255047,male,15,Student,Sagittarius,A,16,4,-391.3226580106702,-544.0047151627623,-707.752519519443
435,3599048,male,16,Student,Leo,A,4,4,-395.3741295073427,-549.4176038472525,-708.1366282285447
436,3820382,female,15,Student,Virgo,A,1,4,-397.50513254139594,-552.3808860781568,-708.3561303206544
437,3948808,female,34,indUnk,Cancer,C,14,2,-446.5402304723165,699.8554373878127,0.49279530518154524
438,4026439,male,17,indUnk,Scorpio,A,9,3,-321.0136550913572,-446.24219493989705,810.3236769449206
439,3758539,female,23,indUnk,Taurus,B,6,0,949.125894074552,188.8151592134405,0.6319257859577312
440,3871486,female,23,HumanResources,Capricorn,B,7,0,676.1407253540729,134.43830986164983,0.35892773670554123
441,3554852,male,16,Sports-Recreation,Gemini,A,36,1,-160.19668576920566,-222.04637102036173,-15.459175603247857
